id,property_type,building_name,address,access_1,access_2,access_3,age,building_floors,room_floor,rent,management_fee,deposit,gratuity,layout,area,url,posting_date,actual_cost
310,賃貸アパート,地下鉄桜通線 桜山駅 3階建 築14年,愛知県名古屋市瑞穂区亀城町３,地下鉄桜通線/桜山駅 歩15分,地下鉄桜通線/瑞穂区役所駅 歩16分,ＪＲ東海道本線/熱田駅 歩26分,築14年,3階建,2階,65000.0,2200.0,0.0,0.0,1LDK,41.3,https://suumo.jp/chintai/jnc_000088260263/?bc=100367049476,2024-02-25,67200.0
311,賃貸アパート,地下鉄桜通線 桜山駅 3階建 築14年,愛知県名古屋市瑞穂区亀城町３,地下鉄桜通線/桜山駅 歩15分,地下鉄桜通線/瑞穂区役所駅 歩16分,ＪＲ東海道本線/熱田駅 歩26分,築14年,3階建,2階,65500.0,2200.0,0.0,0.0,1LDK,41.3,https://suumo.jp/chintai/jnc_000087169795/?bc=100358417862,2024-02-25,67700.0
312,賃貸マンション,地下鉄桜通線 桜山駅 6階建 築19年,愛知県名古屋市瑞穂区洲雲町３,地下鉄桜通線/桜山駅 歩4分,地下鉄桜通線/瑞穂区役所駅 歩14分,地下鉄鶴舞線/御器所駅 歩15分,築19年,6階建,4階,44000.0,6000.0,0.0,0.0,1K,25.5,https://suumo.jp/chintai/jnc_000081902673/?bc=100366934933,2024-02-25,50000.0
313,賃貸マンション,地下鉄桜通線 桜山駅 6階建 築19年,愛知県名古屋市瑞穂区洲雲町３,地下鉄桜通線/桜山駅 歩4分,地下鉄桜通線/瑞穂区役所駅 歩14分,地下鉄鶴舞線/御器所駅 歩15分,築19年,6階建,1階,44000.0,6000.0,0.0,0.0,1K,25.5,https://suumo.jp/chintai/jnc_000088251495/?bc=100364888933,2024-02-25,50000.0
314,賃貸アパート,ベルク御剱,愛知県名古屋市瑞穂区亀城町１,地下鉄桜通線/桜山駅 歩19分,ＪＲ東海道本線/熱田駅 歩22分,名鉄名古屋本線/神宮前駅 歩24分,新築,2階建,2階,110000.0,4000.0,0.0,110000.0,3LDK,77.98,https://suumo.jp/chintai/jnc_000086759896/?bc=100367038952,2024-02-25,116291.66666666669
315,賃貸マンション,シャンボール桜山,愛知県名古屋市昭和区広見町３,地下鉄桜通線/桜山駅 歩6分,地下鉄鶴舞線/御器所駅 歩20分,地下鉄鶴舞線/荒畑駅 歩15分,築12年,7階建,2階,78000.0,7000.0,78000.0,0.0,1LDK,40.75,https://suumo.jp/chintai/jnc_000088277047/?bc=100319820259,2024-02-25,86625.0
316,賃貸アパート,地下鉄桜通線 桜山駅 3階建 築3年,愛知県名古屋市昭和区塩付通７,地下鉄桜通線/桜山駅 歩6分,地下鉄桜通線/瑞穂区役所駅 歩16分,地下鉄鶴舞線/御器所駅 歩16分,築3年,3階建,2階,87000.0,6000.0,0.0,87000.0,1LDK,40.4,https://suumo.jp/chintai/jnc_000067313842/?bc=100367041279,2024-02-25,94812.5
317,賃貸マンション,S-FORT桜山,愛知県名古屋市瑞穂区駒場町２,地下鉄桜通線/桜山駅 歩2分,地下鉄桜通線/瑞穂区役所駅 歩11分,地下鉄桜通線/御器所駅 歩16分,築18年,9階建,4階,62000.0,6000.0,0.0,0.0,ワンルーム,30.86,https://suumo.jp/chintai/jnc_000076951959/?bc=100354316789,2024-02-25,68000.0
318,賃貸マンション,S-FORT桜山,愛知県名古屋市瑞穂区駒場町２,地下鉄桜通線/桜山駅 歩2分,地下鉄桜通線/瑞穂区役所駅 歩11分,地下鉄桜通線/御器所駅 歩16分,築18年,9階建,3階,67000.0,6000.0,0.0,0.0,ワンルーム,30.6,https://suumo.jp/chintai/jnc_000026611468/?bc=100361591008,2024-02-25,73000.0
319,賃貸マンション,S-FORT桜山,愛知県名古屋市瑞穂区駒場町２,地下鉄桜通線/桜山駅 歩2分,地下鉄桜通線/瑞穂区役所駅 歩11分,地下鉄桜通線/御器所駅 歩16分,築18年,9階建,7階,71000.0,6000.0,0.0,0.0,1K,30.6,https://suumo.jp/chintai/jnc_000087053685/?bc=100358380319,2024-02-25,77000.0
